MS46522B
!2036101/M1: 20062002
!7/30/2026.2:13:51.PM
!CHANNEL.1
!TR.MEASUREMENT
!RF.CORRECTION.OFF
!AVERAGING.OFF
!IF.BANDWIDTH: 100HZ
!NUMBER.OF.TRACES: 2
!TRACE:       ,TRACE.1           ,TRACE.2           
!PARAMETER:   ,S21               ,S21               
!PORT:        ,PORT1             ,PORT1             
!GRAPH:       ,LOGMAG.PHASE      ,POLAR.LIN.PHASE   
!SMOOTHING:   ,OFF               ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     ,NOT.INSTALLED     
!SWEEPTYPE: FREQ.SWEEP(Linear)
PNT,FREQ1.GHZ,LOGMAG1,PHASE1.DEG,FREQ2.GHZ,LINMAG2,PHASE2.DEG
301,7.634004849,-6.453082E+001,165.4873000,7.634004849,-5.746136E-004,0.0001487
302,7.634012349,-6.459145E+001,164.4850000,7.634012349,-5.679448E-004,0.0001577
303,7.634019849,-6.439857E+001,165.2834000,7.634019849,-5.828878E-004,0.0001531
304,7.634027349,-6.455013E+001,164.6025000,7.634027349,-5.709772E-004,0.0001572
305,7.634034849,-6.429408E+001,163.7693000,7.634034849,-5.856421E-004,0.0001705
306,7.634042349,-6.434350E+001,164.7752000,7.634042349,-5.852059E-004,0.0001593
307,7.634049849,-6.454719E+001,165.9765000,7.634049849,-5.747784E-004,0.0001436
308,7.634057349,-6.442273E+001,164.3938000,7.634057349,-5.788289E-004,0.0001617
309,7.634064849,-6.456790E+001,165.7096000,7.634064849,-5.727357E-004,0.0001459
310,7.634072349,-6.439336E+001,164.5426000,7.634072349,-5.812082E-004,0.0001607
311,7.634079849,-6.439048E+001,165.4251000,7.634079849,-5.838085E-004,0.0001518
312,7.634087349,-6.458003E+001,164.6078000,7.634087349,-5.690292E-004,0.0001567
313,7.634094849,-6.449629E+001,164.8048000,7.634094849,-5.750825E-004,0.0001562
314,7.634102349,-6.457624E+001,163.2480000,7.634102349,-5.653985E-004,0.0001702
315,7.634109849,-6.443206E+001,165.4930000,7.634109849,-5.811989E-004,0.0001504
316,7.634117349,-6.446268E+001,164.7971000,7.634117349,-5.772910E-004,0.0001569
317,7.634124849,-6.436974E+001,163.9587000,7.634124849,-5.811186E-004,0.0001671
318,7.634132349,-6.452400E+001,163.9631000,7.634132349,-5.709016E-004,0.0001641
319,7.634139849,-6.434719E+001,163.8594000,7.634139849,-5.823380E-004,0.0001685
320,7.634147349,-6.431208E+001,165.1320000,7.634147349,-5.883102E-004,0.0001562
321,7.634154849,-6.439749E+001,162.6226000,7.634154849,-5.752239E-004,0.0001800
322,7.634162349,-6.449533E+001,165.1974000,7.634162349,-5.762027E-004,0.0001523
323,7.634169849,-6.443398E+001,163.8468000,7.634169849,-5.765119E-004,0.0001670
324,7.634177349,-6.445818E+001,165.2510000,7.634177349,-5.788158E-004,0.0001524
325,7.634184849,-6.443964E+001,163.5752000,7.634184849,-5.753386E-004,0.0001696
326,7.634192349,-6.460227E+001,163.0845000,7.634192349,-5.632201E-004,0.0001713
327,7.634199849,-6.454012E+001,164.2650000,7.634199849,-5.706981E-004,0.0001608
328,7.634207349,-6.457516E+001,162.0603000,7.634207349,-5.618192E-004,0.0001819
329,7.634214849,-6.437758E+001,163.0524000,7.634214849,-5.778817E-004,0.0001761
330,7.634222349,-6.465457E+001,163.5133000,7.634222349,-5.610975E-004,0.0001661
331,7.634229849,-6.445594E+001,165.0365000,7.634229849,-5.783899E-004,0.0001546
332,7.634237349,-6.445195E+001,163.9724000,7.634237349,-5.756836E-004,0.0001654
333,7.634244849,-6.426181E+001,163.7695000,7.634244849,-5.878223E-004,0.0001711
334,7.634252349,-6.465813E+001,163.3597000,7.634252349,-5.604209E-004,0.0001675
335,7.634259849,-6.470210E+001,164.1890000,7.634259849,-5.599443E-004,0.0001586
336,7.634267349,-6.445135E+001,164.4954000,7.634267349,-5.772091E-004,0.0001601
337,7.634274849,-6.459386E+001,163.3620000,7.634274849,-5.645897E-004,0.0001687
338,7.634282349,-6.470766E+001,162.5741000,7.634282349,-5.548984E-004,0.0001742
339,7.634289849,-6.451166E+001,163.0276000,7.634289849,-5.689539E-004,0.0001736
340,7.634297349,-6.439140E+001,163.5695000,7.634297349,-5.785260E-004,0.0001706
341,7.634304849,-6.466960E+001,163.5829000,7.634304849,-5.603281E-004,0.0001651
342,7.634312349,-6.448386E+001,163.7092000,7.634312349,-5.728098E-004,0.0001674
343,7.634319849,-6.472556E+001,163.3111000,7.634319849,-5.559459E-004,0.0001667
344,7.634327349,-6.436950E+001,163.4330000,7.634327349,-5.795772E-004,0.0001724
345,7.634334849,-6.444373E+001,162.0031000,7.634334849,-5.702004E-004,0.0001852
346,7.634342349,-6.459237E+001,162.1837000,7.634342349,-5.610966E-004,0.0001803
347,7.634349849,-6.460648E+001,164.2607000,7.634349849,-5.663430E-004,0.0001596
348,7.634357349,-6.439910E+001,163.5689000,7.634357349,-5.780109E-004,0.0001705
349,7.634364849,-6.448132E+001,163.5671000,7.634364849,-5.725604E-004,0.0001689
350,7.634372349,-6.450375E+001,163.2981000,7.634372349,-5.702869E-004,0.0001711
351,7.634379849,-6.455878E+001,164.0278000,7.634379849,-5.688040E-004,0.0001628
352,7.634387349,-6.441000E+001,162.5105000,7.634387349,-5.740434E-004,0.0001809
353,7.634394849,-6.449788E+001,163.2598000,7.634394849,-5.705579E-004,0.0001716
354,7.634402349,-6.450497E+001,163.7072000,7.634402349,-5.714137E-004,0.0001670
355,7.634409849,-6.449383E+001,161.8798000,7.634409849,-5.665234E-004,0.0001854
356,7.634417349,-6.463792E+001,162.9795000,7.634417349,-5.605997E-004,0.0001716
357,7.634424849,-6.435137E+001,163.2832000,7.634424849,-5.803345E-004,0.0001743
358,7.634432349,-6.456222E+001,163.0413000,7.634432349,-5.656934E-004,0.0001725
359,7.634439849,-6.440863E+001,163.2142000,7.634439849,-5.763124E-004,0.0001738
360,7.634447349,-6.455831E+001,162.4827000,7.634447349,-5.642382E-004,0.0001781
361,7.634454849,-6.471606E+001,163.0275000,7.634454849,-5.557211E-004,0.0001696
362,7.634462349,-6.459061E+001,162.8945000,7.634462349,-5.634048E-004,0.0001734
363,7.634469849,-6.446138E+001,162.9001000,7.634469849,-5.718668E-004,0.0001759
364,7.634477349,-6.447791E+001,163.7934000,7.634477349,-5.734482E-004,0.0001667
365,7.634484849,-6.451301E+001,161.6430000,7.634484849,-5.645045E-004,0.0001873
366,7.634492349,-6.452621E+001,161.8459000,7.634492349,-5.643056E-004,0.0001850
367,7.634499849,-6.466579E+001,161.5905000,7.634499849,-5.544932E-004,0.0001846
368,7.634507349,-6.458154E+001,162.7286000,7.634507349,-5.634880E-004,0.0001752
369,7.634514849,-6.453726E+001,162.6934000,7.634514849,-5.662601E-004,0.0001764
370,7.634522349,-6.437006E+001,164.4623000,7.634522349,-5.825433E-004,0.0001620
371,7.634529849,-6.459427E+001,162.5787000,7.634529849,-5.622036E-004,0.0001764
372,7.634537349,-6.444634E+001,161.4269000,7.634537349,-5.681377E-004,0.0001909
373,7.634544849,-6.452829E+001,162.4421000,7.634544849,-5.660652E-004,0.0001791
374,7.634552349,-6.466061E+001,163.2503000,7.634552349,-5.599401E-004,0.0001685
375,7.634559849,-6.460949E+001,163.2032000,7.634559849,-5.631055E-004,0.0001700
376,7.634567349,-6.457944E+001,163.0160000,7.634567349,-5.644969E-004,0.0001724
377,7.634574849,-6.455064E+001,162.4234000,7.634574849,-5.645523E-004,0.0001788
378,7.634582349,-6.454076E+001,163.3777000,7.634582349,-5.680979E-004,0.0001696
379,7.634589849,-6.459801E+001,162.0642000,7.634589849,-5.603551E-004,0.0001814
380,7.634597349,-6.461346E+001,163.7419000,7.634597349,-5.644204E-004,0.0001646
381,7.634604849,-6.454440E+001,162.0769000,7.634604849,-5.638648E-004,0.0001824
382,7.634612349,-6.456406E+001,162.1126000,7.634612349,-5.627034E-004,0.0001816
383,7.634619849,-6.453094E+001,162.9291000,7.634619849,-5.673942E-004,0.0001742
384,7.634627349,-6.453411E+001,162.0984000,7.634627349,-5.646020E-004,0.0001824
385,7.634634849,-6.444487E+001,161.5330000,7.634634849,-5.685869E-004,0.0001899
386,7.634642349,-6.436923E+001,161.9022000,7.634642349,-5.747821E-004,0.0001878
387,7.634649849,-6.472419E+001,161.9915000,7.634649849,-5.520468E-004,0.0001795
388,7.634657349,-6.438326E+001,161.4987000,7.634657349,-5.725193E-004,0.0001916
389,7.634664849,-6.464790E+001,161.9423000,7.634664849,-5.567613E-004,0.0001815
390,7.634672349,-6.453585E+001,162.5406000,7.634672349,-5.658792E-004,0.0001780
391,7.634679849,-6.438344E+001,162.6464000,7.634679849,-5.762301E-004,0.0001801
392,7.634687349,-6.472771E+001,161.2644000,7.634687349,-5.495017E-004,0.0001864
393,7.634694849,-6.458934E+001,161.8372000,7.634694849,-5.601912E-004,0.0001838
394,7.634702349,-6.452122E+001,162.2329000,7.634702349,-5.658676E-004,0.0001813
395,7.634709849,-6.457429E+001,159.8710000,7.634709849,-5.545161E-004,0.0002032
396,7.634717349,-6.457112E+001,161.7273000,7.634717349,-5.610136E-004,0.0001852
397,7.634724849,-6.443890E+001,161.3920000,7.634724849,-5.685081E-004,0.0001914
398,7.634732349,-6.441798E+001,162.8683000,7.634732349,-5.746333E-004,0.0001771
399,7.634739849,-6.451347E+001,160.0616000,7.634739849,-5.590910E-004,0.0002028
400,7.634747349,-6.448913E+001,161.0631000,7.634747349,-5.641287E-004,0.0001936
401,7.634754849,-6.444973E+001,161.4293000,7.634754849,-5.679242E-004,0.0001908
402,7.634762349,-6.464142E+001,162.0795000,7.634762349,-5.576102E-004,0.0001803
403,7.634769849,-6.444177E+001,162.0939000,7.634769849,-5.706216E-004,0.0001844
404,7.634777349,-6.453061E+001,160.3007000,7.634777349,-5.588280E-004,0.0002001
405,7.634784849,-6.457291E+001,162.0210000,7.634784849,-5.618394E-004,0.0001823
406,7.634792349,-6.455145E+001,161.7116000,7.634792349,-5.622343E-004,0.0001858
407,7.634799849,-6.461772E+001,159.7729000,7.634799849,-5.514029E-004,0.0002032
408,7.634807349,-6.455951E+001,160.5978000,7.634807349,-5.579985E-004,0.0001965
409,7.634814849,-6.449157E+001,160.0389000,7.634814849,-5.604214E-004,0.0002035
410,7.634822349,-6.450709E+001,161.3221000,7.634822349,-5.638306E-004,0.0001906
411,7.634829849,-6.447321E+001,162.6250000,7.634829849,-5.702382E-004,0.0001784
412,7.634837349,-6.470427E+001,160.9846000,7.634837349,-5.500679E-004,0.0001896
413,7.634844849,-6.474160E+001,159.9852000,7.634844849,-5.443332E-004,0.0001983
414,7.634852349,-6.453051E+001,161.5155000,7.634852349,-5.629507E-004,0.0001882
415,7.634859849,-6.463515E+001,161.9024000,7.634859849,-5.574524E-004,0.0001822
416,7.634867349,-6.449530E+001,161.6716000,7.634867349,-5.657503E-004,0.0001874
417,7.634874849,-6.459007E+001,162.1506000,7.634874849,-5.611417E-004,0.0001807
418,7.634882349,-6.445222E+001,160.3967000,7.634882349,-5.642319E-004,0.0002010
419,7.634889849,-6.466203E+001,160.2555000,7.634889849,-5.502808E-004,0.0001975
420,7.634897349,-6.459711E+001,159.2428000,7.634897349,-5.508052E-004,0.0002088
421,7.634904849,-6.460252E+001,161.2843000,7.634904849,-5.575453E-004,0.0001889
422,7.634912349,-6.452256E+001,161.2866000,7.634912349,-5.627089E-004,0.0001906
423,7.634919849,-6.439322E+001,160.5646000,7.634919849,-5.686678E-004,0.0002007
424,7.634927349,-6.450266E+001,161.5520000,7.634927349,-5.648784E-004,0.0001884
425,7.634934849,-6.450383E+001,160.4305000,7.634934849,-5.610068E-004,0.0001994
426,7.634942349,-6.465820E+001,161.4121000,7.634942349,-5.543997E-004,0.0001864
427,7.634949849,-6.450615E+001,160.6481000,7.634949849,-5.616103E-004,0.0001972
428,7.634957349,-6.465872E+001,161.3210000,7.634957349,-5.540694E-004,0.0001873
429,7.634964849,-6.451916E+001,160.7428000,7.634964849,-5.610944E-004,0.0001960
430,7.634972349,-6.469588E+001,160.3658000,7.634972349,-5.485178E-004,0.0001957
431,7.634979849,-6.452843E+001,161.2605000,7.634979849,-5.622418E-004,0.0001907
432,7.634987349,-6.448962E+001,160.8938000,7.634987349,-5.635220E-004,0.0001952
433,7.634994849,-6.456759E+001,161.1286000,7.634994849,-5.592745E-004,0.0001912
434,7.635002349,-6.446456E+001,160.8590000,7.635002349,-5.650315E-004,0.0001961
435,7.635009849,-6.463898E+001,160.8043000,7.635009849,-5.536146E-004,0.0001927
436,7.635017349,-6.460198E+001,159.0960000,7.635017349,-5.499602E-004,0.0002101
437,7.635024849,-6.453336E+001,161.2475000,7.635024849,-5.618799E-004,0.0001908
438,7.635032349,-6.456316E+001,160.4857000,7.635032349,-5.573782E-004,0.0001975
439,7.635039849,-6.450607E+001,159.6881000,7.635039849,-5.582317E-004,0.0002066
440,7.635047349,-6.443754E+001,160.3173000,7.635047349,-5.649067E-004,0.0002021
441,7.635054849,-6.466432E+001,159.9386000,7.635054849,-5.490348E-004,0.0002005
442,7.635062349,-6.456758E+001,161.3670000,7.635062349,-5.600658E-004,0.0001888
443,7.635069849,-6.456113E+001,159.6048000,7.635069849,-5.544049E-004,0.0002061
444,7.635077349,-6.441316E+001,160.9366000,7.635077349,-5.686513E-004,0.0001965
445,7.635084849,-6.458264E+001,159.4075000,7.635084849,-5.523229E-004,0.0002075
446,7.635092349,-6.441531E+001,160.6291000,7.635092349,-5.674482E-004,0.0001995
447,7.635099849,-6.433757E+001,159.9862000,7.635099849,-5.702549E-004,0.0002077
448,7.635107349,-6.458511E+001,159.8411000,7.635107349,-5.537201E-004,0.0002033
449,7.635114849,-6.447330E+001,160.6811000,7.635114849,-5.638516E-004,0.0001977
450,7.635122349,-6.462796E+001,160.3898000,7.635122349,-5.529070E-004,0.0001970
451,7.635129849,-6.457323E+001,159.3505000,7.635129849,-5.527146E-004,0.0002083
452,7.635137349,-6.439950E+001,160.0882000,7.635137349,-5.665699E-004,0.0002052
453,7.635144849,-6.463631E+001,160.5668000,7.635144849,-5.529807E-004,0.0001951
454,7.635152349,-6.457166E+001,160.6695000,7.635152349,-5.574640E-004,0.0001956
455,7.635159849,-6.463427E+001,160.3818000,7.635159849,-5.524777E-004,0.0001969
456,7.635167349,-6.462947E+001,159.9164000,7.635167349,-5.511646E-004,0.0002015
457,7.635174849,-6.451216E+001,159.3763000,7.635174849,-5.567085E-004,0.0002095
458,7.635182349,-6.469042E+001,160.9326000,7.635182349,-5.507730E-004,0.0001904
459,7.635189849,-6.446423E+001,159.2719000,7.635189849,-5.594046E-004,0.0002117
460,7.635197349,-6.465543E+001,160.4941000,7.635197349,-5.515176E-004,0.0001954
461,7.635204849,-6.455823E+001,160.1903000,7.635204849,-5.566688E-004,0.0002005
462,7.635212349,-6.450735E+001,160.5554000,7.635212349,-5.612128E-004,0.0001981
463,7.635219849,-6.451650E+001,159.2942000,7.635219849,-5.561298E-004,0.0002102
464,7.635227349,-6.447432E+001,159.3824000,7.635227349,-5.591621E-004,0.0002104
465,7.635234849,-6.456484E+001,159.6432000,7.635234849,-5.543061E-004,0.0002057
466,7.635242349,-6.457249E+001,159.4093000,7.635242349,-5.529746E-004,0.0002077
467,7.635249849,-6.468278E+001,160.0178000,7.635249849,-5.481454E-004,0.0001993
468,7.635257349,-6.445279E+001,158.9896000,7.635257349,-5.590904E-004,0.0002147
469,7.635264849,-6.437770E+001,158.3794000,7.635264849,-5.616061E-004,0.0002226
470,7.635272349,-6.453619E+001,159.2725000,7.635272349,-5.547910E-004,0.0002099
471,7.635279849,-6.458372E+001,158.7684000,7.635279849,-5.499049E-004,0.0002136
472,7.635287349,-6.444174E+001,159.3603000,7.635287349,-5.611817E-004,0.0002114
473,7.635294849,-6.466887E+001,159.7369000,7.635294849,-5.480388E-004,0.0002023
474,7.635302349,-6.452893E+001,161.0213000,7.635302349,-5.614091E-004,0.0001931
475,7.635309849,-6.452012E+001,159.1280000,7.635309849,-5.552867E-004,0.0002117
476,7.635317349,-6.464445E+001,158.6459000,7.635317349,-5.456186E-004,0.0002133
477,7.635324849,-6.435359E+001,160.2139000,7.635324849,-5.700236E-004,0.0002051
478,7.635332349,-6.457121E+001,159.1309000,7.635332349,-5.520405E-004,0.0002105
479,7.635339849,-6.454629E+001,159.0489000,7.635339849,-5.533241E-004,0.0002119
480,7.635347349,-6.456514E+001,158.8761000,7.635347349,-5.514841E-004,0.0002131
481,7.635354849,-6.456415E+001,159.0045000,7.635354849,-5.520232E-004,0.0002119
482,7.635362349,-6.471500E+001,158.7863000,7.635362349,-5.417216E-004,0.0002103
483,7.635369849,-6.461321E+001,159.3245000,7.635369849,-5.500820E-004,0.0002076
484,7.635377349,-6.460572E+001,157.6289000,7.635377349,-5.441678E-004,0.0002240
485,7.635384849,-6.436105E+001,158.0655000,7.635384849,-5.614532E-004,0.0002261
486,7.635392349,-6.451166E+001,159.3529000,7.635392349,-5.566550E-004,0.0002098
487,7.635399849,-6.457528E+001,159.0187000,7.635399849,-5.513692E-004,0.0002114
488,7.635407349,-6.442698E+001,159.4599000,7.635407349,-5.625033E-004,0.0002108
489,7.635414849,-6.436494E+001,159.2490000,7.635414849,-5.657492E-004,0.0002144
490,7.635422349,-6.464760E+001,159.7923000,7.635422349,-5.495785E-004,0.0002023
491,7.635429849,-6.455045E+001,159.4100000,7.635429849,-5.543830E-004,0.0002083
492,7.635437349,-6.456354E+001,158.2454000,7.635437349,-5.492065E-004,0.0002192
493,7.635444849,-6.469263E+001,159.1417000,7.635444849,-5.444159E-004,0.0002074
494,7.635452349,-6.464362E+001,158.5153000,7.635452349,-5.451838E-004,0.0002146
495,7.635459849,-6.453362E+001,158.2738000,7.635459849,-5.512104E-004,0.0002196
496,7.635467349,-6.460035E+001,157.8422000,7.635467349,-5.453348E-004,0.0002221
497,7.635474849,-6.439955E+001,157.9348000,7.635474849,-5.584550E-004,0.0002264
498,7.635482349,-6.456301E+001,157.4749000,7.635482349,-5.462432E-004,0.0002265
499,7.635489849,-6.437255E+001,159.3204000,7.635489849,-5.655208E-004,0.0002135
500,7.635497349,-6.450347E+001,157.1007000,7.635497349,-5.484986E-004,0.0002317
501,7.635504849,-6.466292E+001,158.8247000,7.635504849,-5.451220E-004,0.0002112
502,7.635512349,-6.452007E+001,158.4983000,7.635512349,-5.529288E-004,0.0002178
503,7.635519849,-6.452776E+001,158.8377000,7.635519849,-5.537189E-004,0.0002144
504,7.635527349,-6.458710E+001,158.4047000,7.635527349,-5.483244E-004,0.0002170
505,7.635534849,-6.464414E+001,158.7785000,7.635534849,-5.461305E-004,0.0002121
506,7.635542349,-6.446667E+001,158.1164000,7.635542349,-5.548657E-004,0.0002229
507,7.635549849,-6.448139E+001,158.4626000,7.635549849,-5.552601E-004,0.0002191
508,7.635557349,-6.454483E+001,157.5706000,7.635557349,-5.477659E-004,0.0002261
509,7.635564849,-6.462569E+001,158.2493000,7.635564849,-5.453055E-004,0.0002176
510,7.635572349,-6.456740E+001,158.9126000,7.635572349,-5.514764E-004,0.0002127
511,7.635579849,-6.452818E+001,158.1133000,7.635579849,-5.509385E-004,0.0002213
512,7.635587349,-6.469093E+001,157.4860000,7.635587349,-5.383011E-004,0.0002231
513,7.635594849,-6.450688E+001,158.7299000,7.635594849,-5.546461E-004,0.0002159
514,7.635602349,-6.468121E+001,158.3167000,7.635602349,-5.420855E-004,0.0002155
515,7.635609849,-6.459502E+001,157.2712000,7.635609849,-5.434277E-004,0.0002276
516,7.635617349,-6.455785E+001,157.5789000,7.635617349,-5.469786E-004,0.0002257
517,7.635624849,-6.463798E+001,158.4966000,7.635624849,-5.454676E-004,0.0002149
518,7.635632349,-6.463959E+001,157.9493000,7.635632349,-5.432893E-004,0.0002201
519,7.635639849,-6.459666E+001,157.6717000,7.635639849,-5.449030E-004,0.0002238
520,7.635647349,-6.455325E+001,157.2671000,7.635647349,-5.460310E-004,0.0002288
521,7.635654849,-6.451812E+001,158.5789000,7.635654849,-5.533592E-004,0.0002171
522,7.635662349,-6.475858E+001,158.5688000,7.635662349,-5.382131E-004,0.0002113
523,7.635669849,-6.449313E+001,158.8105000,7.635669849,-5.558286E-004,0.0002155
524,7.635677349,-6.452836E+001,158.6826000,7.635677349,-5.530986E-004,0.0002158
525,7.635684849,-6.463166E+001,157.0800000,7.635684849,-5.403810E-004,0.0002285
526,7.635692349,-6.465856E+001,156.8872000,7.635692349,-5.379404E-004,0.0002296
527,7.635699849,-6.454776E+001,156.9034000,7.635699849,-5.449122E-004,0.0002324
528,7.635707349,-6.461332E+001,159.0435000,7.635707349,-5.490505E-004,0.0002103
529,7.635714849,-6.427168E+001,157.6957000,7.635714849,-5.657734E-004,0.0002321
530,7.635722349,-6.435674E+001,158.2469000,7.635722349,-5.624457E-004,0.0002244
531,7.635729849,-6.441147E+001,157.6036000,7.635729849,-5.563734E-004,0.0002293
532,7.635737349,-6.443356E+001,156.4302000,7.635737349,-5.501609E-004,0.0002400
533,7.635744849,-6.463951E+001,156.0756000,7.635744849,-5.358081E-004,0.0002377
534,7.635752349,-6.445575E+001,157.0058000,7.635752349,-5.511338E-004,0.0002339
535,7.635759849,-6.448404E+001,157.9449000,7.635759849,-5.530887E-004,0.0002241
536,7.635767349,-6.460095E+001,156.8565000,7.635767349,-5.413964E-004,0.0002314
537,7.635774849,-6.470152E+001,156.7402000,7.635774849,-5.346987E-004,0.0002298
538,7.635782349,-6.458739E+001,157.3055000,7.635782349,-5.440416E-004,0.0002275
539,7.635789849,-6.445852E+001,156.7162000,7.635789849,-5.497696E-004,0.0002366
540,7.635797349,-6.443066E+001,156.9641000,7.635797349,-5.525576E-004,0.0002350
541,7.635804849,-6.444396E+001,156.6982000,7.635804849,-5.506169E-004,0.0002372
542,7.635812349,-6.453585E+001,156.7642000,7.635812349,-5.450929E-004,0.0002340
543,7.635819849,-6.468553E+001,156.7584000,7.635819849,-5.357564E-004,0.0002301
544,7.635827349,-6.434457E+001,157.2638000,7.635827349,-5.592954E-004,0.0002344
545,7.635834849,-6.451643E+001,156.2093000,7.635834849,-5.440156E-004,0.0002398
546,7.635842349,-6.444753E+001,157.0624000,7.635842349,-5.518870E-004,0.0002336
547,7.635849849,-6.434968E+001,156.5313000,7.635849849,-5.559262E-004,0.0002414
548,7.635857349,-6.444817E+001,158.6696000,7.635857349,-5.581794E-004,0.0002180
549,7.635864849,-6.457206E+001,157.4217000,7.635864849,-5.454641E-004,0.0002268
550,7.635872349,-6.452602E+001,156.6174000,7.635872349,-5.451083E-004,0.0002357
551,7.635879849,-6.455771E+001,157.6997000,7.635879849,-5.474620E-004,0.0002245
552,7.635887349,-6.467822E+001,156.0779000,7.635887349,-5.334353E-004,0.0002366
553,7.635894849,-6.457298E+001,156.6668000,7.635894849,-5.423713E-004,0.0002340
554,7.635902349,-6.439217E+001,156.6026000,7.635902349,-5.535118E-004,0.0002395
555,7.635909849,-6.436496E+001,157.5196000,7.635909849,-5.590221E-004,0.0002313
556,7.635917349,-6.456766E+001,157.4337000,7.635917349,-5.457879E-004,0.0002268
557,7.635924849,-6.454768E+001,157.1861000,7.635924849,-5.460571E-004,0.0002297
558,7.635932349,-6.464488E+001,155.4120000,7.635932349,-5.326894E-004,0.0002437
559,7.635939849,-6.465638E+001,156.9673000,7.635939849,-5.383961E-004,0.0002289
560,7.635947349,-6.438676E+001,157.0593000,7.635947349,-5.557484E-004,0.0002352
561,7.635954849,-6.450446E+001,156.2073000,7.635954849,-5.447582E-004,0.0002402
562,7.635962349,-6.454836E+001,156.0346000,7.635962349,-5.412885E-004,0.0002406
563,7.635969849,-6.454862E+001,155.9827000,7.635969849,-5.410541E-004,0.0002411
564,7.635977349,-6.449577E+001,155.8020000,7.635977349,-5.435891E-004,0.0002443
